analyst_id,ticker,f_quarter,reported,eps_points,revenue_points,total_points
Analyst_3645752,ESTC,Q4 2020,3-Jun-20,10,-6,4
Analyst_3645752,SWN,Q1 2020,30-Apr-20,-5,10,5
Analyst_3645752,TNET,Q4 2019,13-Feb-20,-18,-18,-36
Analyst_3645752,NVDA,Q3 2020,14-Nov-19,23,23,46
Analyst_3645752,EXPE,Q3 2019,6-Nov-19,-4,-14,-18
Analyst_3645752,TNET,Q3 2019,24-Oct-19,12,-9,3
Analyst_3645752,NVDA,Q2 2020,15-Aug-19,12,-3,9
Analyst_3645752,EXPE,Q2 2019,25-Jul-19,-6,-9,-15
Analyst_3645752,TNET,Q2 2019,25-Jul-19,15,18,33
Analyst_3645752,NTNX,Q3 2019,30-May-19,-12,-12,-24
PavTrader,BBBY,Q3 2019,8-Jan-20,-4,-4,-8
PavTrader,TLRD,Q3 2019,11-Dec-19,13,17,30
PavTrader,WORK,Q3 2020,4-Dec-19,-5,9,4
PavTrader,CMG,Q3 2019,22-Oct-19,-6,-5,-11
PavTrader,IRBT,Q3 2019,22-Oct-19,10,8,18
PavTrader,LEVI,Q3 2019,8-Oct-19,-5,20,15
PavTrader,SFIX,Q4 2019,1-Oct-19,10,-1,9
PavTrader,CAMP,Q2 2020,26-Sep-19,-5,14,9
PavTrader,SNX,Q3 2019,24-Sep-19,10,10,20
PavTrader,SCS,Q2 2020,19-Sep-19,19,16,35
PavTrader,MLKN,Q1 2020,18-Sep-19,8,23,31
PavTrader,AVGO,Q3 2019,12-Sep-19,-2,-4,-6
PavTrader,GME,Q2 2019,10-Sep-19,-5,-4,-9
PavTrader,TCOM,Q2 2019,9-Sep-19,-3,16,13
PavTrader,CASY,Q1 2020,9-Sep-19,11,18,29
PavTrader,LMNR,Q3 2019,9-Sep-19,-10,11,1
PavTrader,KFY,Q1 2020,5-Sep-19,-6,9,3
PavTrader,ZUMZ,Q2 2019,5-Sep-19,8,-6,2
PavTrader,ZM,Q2 2020,5-Sep-19,21,8,29
PavTrader,HQY,Q2 2020,3-Sep-19,18,11,29
PavTrader,BIG,Q2 2019,30-Aug-19,20,-2,18
PavTrader,WDAY,Q2 2020,29-Aug-19,14,16,30
PavTrader,NTNX,Q4 2019,28-Aug-19,-3,20,17
PavTrader,BOX,Q2 2020,28-Aug-19,-25,12,-13
PavTrader,ZUO,Q2 2020,28-Aug-19,-10,8,-2
Analyst_3842688,CVX,Q2 2020,31-Jul-20,-2,-3,-5
Analyst_3842688,VRTX,Q1 2020,29-Apr-20,-4,-5,-9
Analyst_3842688,ETSY,Q4 2019,26-Feb-20,16,14,30
Analyst_3842688,TWLO,Q4 2019,5-Feb-20,14,-7,7
Analyst_3842688,DIS,Q1 2020,4-Feb-20,-25,-9,-34
Analyst_3842688,GOOGL,Q4 2019,3-Feb-20,9,-5,4
Analyst_3842688,COST,Q1 2020,12-Dec-19,15,23,38
Analyst_3842688,ADBE,Q4 2019,12-Dec-19,13,10,23
Analyst_3842688,NVDA,Q3 2020,14-Nov-19,-3,10,7
Analyst_3842688,AMAT,Q4 2019,14-Nov-19,14,13,27
Analyst_3842688,DIS,Q4 2019,7-Nov-19,21,-4,17
Analyst_3842688,ETSY,Q3 2019,30-Oct-19,-6,22,16
Analyst_3842688,TWLO,Q3 2019,30-Oct-19,25,-10,15
Analyst_3842688,SHOP,Q3 2019,29-Oct-19,25,11,36
Analyst_3842688,GOOGL,Q3 2019,28-Oct-19,-3,-5,-8
Analyst_3842688,DIS,Q3 2019,6-Aug-19,-3,-3,-6
Analyst_3842688,ETSY,Q2 2019,1-Aug-19,-4,-10,-14
Analyst_3842688,TWLO,Q2 2019,31-Jul-19,25,-7,18
Analyst_3842688,GOOGL,Q2 2019,25-Jul-19,8,14,22
Analyst_3842688,OKTA,Q1 2020,30-May-19,-3,10,7
Analyst_3842688,AMAT,Q2 2019,16-May-19,20,20,40
Analyst_3842688,TTD,Q1 2019,9-May-19,22,-5,17
Analyst_3842688,ETSY,Q1 2019,8-May-19,16,-25,-9
Analyst_3842688,DIS,Q2 2019,8-May-19,-1,13,12
Analyst_3842688,TWLO,Q1 2019,30-Apr-19,8,-6,2
PublicOpinion,PLTR,Q4 2020,16-Feb-21,9,7,16
PublicOpinion,W,Q3 2020,3-Nov-20,17,20,37
PublicOpinion,LGIH,Q3 2020,3-Nov-20,9,-10,-1
PublicOpinion,PYPL,Q3 2020,2-Nov-20,22,-1,21
PublicOpinion,DPZ,Q3 2020,8-Oct-20,-6,23,17
MellowBuda,MTCH,Q3 2019,5-Nov-19,18,22,40
MellowBuda,UBER,Q3 2019,4-Nov-19,21,13,34
MellowBuda,MTCH,Q2 2019,6-Aug-19,0,8,8
MellowBuda,FB,Q2 2019,24-Jul-19,18,9,27
MellowBuda,RHT,Q1 2020,20-Jun-19,10,11,21
MellowBuda,ADBE,Q2 2019,18-Jun-19,25,21,46
MellowBuda,CRM,Q1 2020,4-Jun-19,11,9,20
MellowBuda,MOMO,Q1 2019,28-May-19,-14,19,5
MellowBuda,ETSY,Q1 2019,8-May-19,14,-25,-11
MellowBuda,SHAK,Q1 2019,2-May-19,-8,-10,-18
MellowBuda,BB,Q4 2019,29-Mar-19,9,10,19
MellowBuda,RHT,Q4 2019,25-Mar-19,9,-4,5
MellowBuda,HQY,Q4 2019,18-Mar-19,14,21,35
MellowBuda,AVGO,Q1 2019,14-Mar-19,15,-2,13
MellowBuda,ADBE,Q1 2019,14-Mar-19,11,14,25
MellowBuda,ORCL,Q3 2019,14-Mar-19,25,-2,23
MellowBuda,DOCU,Q4 2019,14-Mar-19,12,13,25
MellowBuda,MDB,Q4 2019,13-Mar-19,10,10,20
MellowBuda,NAV,Q1 2019,8-Mar-19,-25,21,-4
MellowBuda,YEXT,Q4 2019,6-Mar-19,25,9,34
MellowBuda,AMBA,Q4 2019,5-Mar-19,11,-1,10
MellowBuda,CRM,Q4 2019,4-Mar-19,9,24,33
MellowBuda,VMW,Q4 2019,28-Feb-19,11,16,27
MellowBuda,SPLK,Q4 2019,28-Feb-19,11,9,20
MellowBuda,WDAY,Q4 2019,28-Feb-19,8,14,22
Analyst_anth,SONO,Q4 2021,17-Nov-21,-1,-1,-2
Analyst_anth,TGT,Q3 2021,17-Nov-21,10,19,29
Analyst_anth,CHKP,Q1 2021,26-Apr-21,11,-23,-12
Analyst_anth,UBER,Q4 2020,10-Feb-21,-1,-3,-4
Analyst_anth,GM,Q4 2020,10-Feb-21,8,15,23
Analyst_anth,TWTR,Q4 2020,9-Feb-21,12,12,24
Analyst_anth,CSCO,Q2 2021,9-Feb-21,15,-7,8
Analyst_anth,ENPH,Q4 2020,9-Feb-21,12,16,28
Analyst_anth,COTY,Q2 2021,9-Feb-21,-3,-2,-5
Analyst_anth,CHGG,Q4 2020,8-Feb-21,25,10,35
Analyst_anth,SNAP,Q4 2020,4-Feb-21,-3,18,15
Analyst_anth,TPR,Q2 2021,4-Feb-21,16,22,38
Analyst_anth,PYPL,Q4 2020,3-Feb-21,13,-9,4
Analyst_anth,AMZN,Q4 2020,2-Feb-21,11,16,27
Analyst_anth,MNDT,Q4 2020,2-Feb-21,-7,16,9
Analyst_anth,GOOGL,Q4 2020,2-Feb-21,9,14,23
Analyst_anth,AAPL,Q1 2021,27-Jan-21,20,16,36
Analyst_anth,IBM,Q4 2020,21-Jan-21,20,-5,15
Analyst_anth,INTC,Q4 2020,21-Jan-21,11,10,21
Analyst_anth,MRVL,Q3 2021,3-Dec-20,-5,-22,-27
Analyst_anth,BOX,Q3 2021,1-Dec-20,10,21,31
Analyst_anth,CRM,Q3 2021,1-Dec-20,8,12,20
Analyst_anth,STMP,Q3 2020,5-Nov-20,10,11,21
Analyst_anth,ROKU,Q3 2020,5-Nov-20,14,9,23
Analyst_anth,QCOM,Q4 2020,4-Nov-20,11,11,22
Analyst_508786,AMZN,Q3 2021,28-Oct-21,-2,-1,-3
Analyst_508786,FB,Q3 2021,25-Oct-21,24,-1,23
Analyst_508786,NKE,Q1 2022,23-Sep-21,25,15,40
Analyst_508786,COST,Q4 2021,23-Sep-21,13,-2,11
Analyst_508786,ADBE,Q3 2021,21-Sep-21,-5,-3,-8
Analyst_508786,FDX,Q1 2022,21-Sep-21,11,-1,10
Analyst_508786,AZO,Q4 2021,21-Sep-21,-5,-5,-10
Analyst_508786,DE,Q3 2021,20-Aug-21,14,-2,12
Analyst_508786,NVDA,Q2 2022,18-Aug-21,-4,14,10
Analyst_508786,MRNA,Q2 2021,5-Aug-21,24,19,43
Analyst_508786,ROKU,Q2 2021,4-Aug-21,11,12,23
Analyst_508786,AMZN,Q2 2021,29-Jul-21,15,18,33
Analyst_508786,PYPL,Q2 2021,28-Jul-21,-7,-25,-32
Analyst_508786,FB,Q2 2021,28-Jul-21,16,-4,12
Analyst_508786,QCOM,Q3 2021,28-Jul-21,10,9,19
Analyst_508786,MSFT,Q4 2021,27-Jul-21,7,-4,3
Analyst_508786,GOOGL,Q2 2021,27-Jul-21,14,17,31
Analyst_508786,AAPL,Q3 2021,27-Jul-21,16,-4,12
Analyst_508786,AMD,Q2 2021,27-Jul-21,13,11,24
Analyst_508786,UPS,Q2 2021,27-Jul-21,7,16,23
Analyst_508786,TSLA,Q2 2021,26-Jul-21,9,-3,6
Analyst_508786,NFLX,Q2 2021,20-Jul-21,-2,-1,-3
Analyst_508786,CMG,Q2 2021,20-Jul-21,10,22,32
Analyst_508786,BAC,Q2 2021,14-Jul-21,9,-2,7
Analyst_508786,WBA,Q3 2021,1-Jul-21,11,15,26
Analyst_1828642,ETSY,Q1 2019,8-May-19,11,-2,9
Analyst_1828642,TWLO,Q1 2019,30-Apr-19,12,12,24
Analyst_3930070,DIS,Q3 2019,6-Aug-19,-3,16,13
Analyst_3930070,ETSY,Q1 2019,8-May-19,11,-6,5
Analyst_3930070,DIS,Q2 2019,8-May-19,-2,14,12
SmartTrader,IBM,Q3 2021,20-Oct-21,-6,-3,-9
SmartTrader,NFLX,Q3 2021,19-Oct-21,10,-2,8
SmartTrader,VMW,Q2 2022,26-Aug-21,25,18,43
SmartTrader,SNPS,Q3 2021,18-Aug-21,-7,-6,-13
SmartTrader,AMZN,Q2 2021,29-Jul-21,23,-3,20
SmartTrader,GE,Q2 2021,27-Jul-21,25,-3,22
SmartTrader,CDNS,Q2 2021,26-Jul-21,21,-7,14
SmartTrader,INTC,Q2 2021,22-Jul-21,14,20,34
SmartTrader,NFLX,Q2 2021,20-Jul-21,-6,-3,-9
SmartTrader,SPLK,Q1 2022,2-Jun-21,-3,15,12
SmartTrader,CRM,Q1 2022,27-May-21,11,17,28
SmartTrader,SNPS,Q2 2021,19-May-21,12,10,22
SmartTrader,MSFT,Q3 2021,27-Apr-21,23,18,41
SmartTrader,GOOGL,Q1 2021,27-Apr-21,10,14,24
SmartTrader,CDNS,Q1 2021,26-Apr-21,20,23,43
SmartTrader,INTC,Q1 2021,22-Apr-21,15,13,28
SmartTrader,CRM,Q4 2021,25-Feb-21,21,17,38
SmartTrader,NTAP,Q3 2021,24-Feb-21,25,12,37
SmartTrader,NVDA,Q4 2021,24-Feb-21,17,19,36
SmartTrader,NTNX,Q2 2021,24-Feb-21,10,19,29
SmartTrader,CDNS,Q4 2020,22-Feb-21,19,25,44
SmartTrader,SNPS,Q1 2021,17-Feb-21,-7,9,2
SmartTrader,SNPS,Q4 2020,2-Dec-20,-7,-7,-14
SmartTrader,CRM,Q3 2021,1-Dec-20,9,15,24
SmartTrader,NVDA,Q3 2021,18-Nov-20,11,15,26
theodore_bauer,NVDA,Q3 2020,14-Nov-19,13,9,22
theodore_bauer,ETSY,Q1 2019,8-May-19,9,-2,7
theodore_bauer,GRUB,Q1 2019,25-Apr-19,9,-15,-6
theodore_bauer,HD,Q4 2018,26-Feb-19,6,-1,5
FinTastic,COUP,Q1 2021,8-Jun-20,11,15,26
FinTastic,ZM,Q1 2021,2-Jun-20,13,12,25
FinTastic,TREE,Q4 2019,25-Feb-20,-11,-10,-21
FinTastic,NVCR,Q3 2019,31-Oct-19,17,11,28
FinTastic,TREE,Q3 2019,30-Oct-19,24,14,38
FinTastic,NOW,Q3 2019,23-Oct-19,14,-5,9
FinTastic,VCYT,Q3 2019,22-Oct-19,13,-4,9
FinTastic,TEAM,Q1 2020,17-Oct-19,25,16,41
FinTastic,MDB,Q2 2020,4-Sep-19,-2,24,22
FinTastic,TTD,Q2 2019,8-Aug-19,11,24,35
FinTastic,ANGI,Q2 2019,7-Aug-19,-2,-3,-5
FinTastic,ROKU,Q2 2019,7-Aug-19,17,14,31
FinTastic,CYBR,Q2 2019,7-Aug-19,16,18,34
FinTastic,NEWR,Q1 2020,6-Aug-19,9,-3,6
FinTastic,HUBS,Q2 2019,6-Aug-19,14,20,34
FinTastic,NVTA,Q2 2019,6-Aug-19,-2,-5,-7
FinTastic,CARG,Q2 2019,6-Aug-19,25,17,42
FinTastic,SQ,Q2 2019,1-Aug-19,8,13,21
FinTastic,ETSY,Q2 2019,1-Aug-19,-4,-3,-7
FinTastic,TNDM,Q2 2019,1-Aug-19,9,11,20
FinTastic,SHOP,Q2 2019,1-Aug-19,11,21,32
FinTastic,W,Q2 2019,1-Aug-19,-1,15,14
FinTastic,TDOC,Q2 2019,31-Jul-19,-4,14,10
FinTastic,DXCM,Q2 2019,31-Jul-19,17,15,32
FinTastic,TWLO,Q2 2019,31-Jul-19,-11,25,14
MatthewJH,PLAN,Q2 2021,26-Aug-20,9,-6,3
MatthewJH,UNP,Q2 2020,23-Jul-20,23,-2,21
MatthewJH,GRPN,Q1 2020,16-Jun-20,-4,-3,-7
MatthewJH,RRGB,Q1 2020,10-Jun-20,-3,-3,-6
MatthewJH,NXGN,Q4 2020,1-Jun-20,-3,20,17
MatthewJH,ADSK,Q1 2021,27-May-20,16,20,36
MatthewJH,WDAY,Q1 2021,27-May-20,-4,14,10
MatthewJH,HPQ,Q2 2020,27-May-20,18,12,30
MatthewJH,BOX,Q1 2021,27-May-20,10,23,33
MatthewJH,OOMA,Q1 2021,26-May-20,10,11,21
MatthewJH,VSAT,Q4 2020,26-May-20,17,-4,13
MatthewJH,HEI,Q2 2020,26-May-20,-5,-1,-6
MatthewJH,KEYS,Q2 2020,26-May-20,-3,-3,-6
MatthewJH,UNP,Q1 2020,23-Apr-20,21,-25,-4
MatthewJH,AMRN,Q4 2019,25-Feb-20,5,-4,1
MatthewJH,GE,Q4 2019,29-Jan-20,12,-5,7
MatthewJH,UNP,Q4 2019,23-Jan-20,-25,-25,-50
MatthewJH,BBWI,Q3 2019,20-Nov-19,-2,-4,-6
MatthewJH,CPRT,Q1 2020,20-Nov-19,7,13,20
MatthewJH,JACK,Q4 2019,20-Nov-19,-3,-7,-10
MatthewJH,TGT,Q3 2019,20-Nov-19,11,12,23
MatthewJH,LOW,Q3 2019,20-Nov-19,12,-3,9
MatthewJH,URBN,Q3 2020,19-Nov-19,-4,12,8
MatthewJH,ESGC,Q2 2020,15-Nov-19,14,15,29
MatthewJH,JCP,Q3 2019,15-Nov-19,-8,10,2
Abbasmash,SMAR,Q3 2022,2-Dec-21,7,12,19
Abbasmash,ULTA,Q3 2021,2-Dec-21,9,7,16
Abbasmash,MRVL,Q3 2022,2-Dec-21,9,10,19
Abbasmash,YEXT,Q3 2022,2-Dec-21,-10,13,3
Abbasmash,DOCU,Q3 2022,2-Dec-21,13,-3,10
Abbasmash,KR,Q3 2021,2-Dec-21,8,-4,4
Abbasmash,DG,Q3 2021,2-Dec-21,17,20,37
Abbasmash,SNOW,Q3 2022,1-Dec-21,10,9,19
Abbasmash,AMBA,Q3 2022,30-Nov-21,14,22,36
Abbasmash,HPE,Q4 2021,30-Nov-21,15,12,27
Abbasmash,BOX,Q3 2022,30-Nov-21,-7,9,2
Abbasmash,ZS,Q1 2022,30-Nov-21,-6,12,6
Abbasmash,CRM,Q3 2022,30-Nov-21,6,14,20
Abbasmash,JKS,Q3 2021,30-Nov-21,-2,7,5
Abbasmash,MOMO,Q3 2021,30-Nov-21,13,18,31
Abbasmash,VMW,Q3 2022,23-Nov-21,7,11,18
Abbasmash,HPQ,Q4 2021,23-Nov-21,20,-4,16
Abbasmash,JACK,Q4 2021,23-Nov-21,-1,-2,-3
Abbasmash,DLTR,Q3 2021,23-Nov-21,-2,-1,-3
Abbasmash,BBY,Q3 2022,23-Nov-21,-1,16,15
Abbasmash,DKS,Q3 2021,23-Nov-21,11,9,20
Abbasmash,RMAX,Q3 2021,22-Nov-21,10,-4,6
Abbasmash,URBN,Q3 2022,22-Nov-21,-14,24,10
Abbasmash,ZM,Q3 2022,22-Nov-21,23,16,39
Abbasmash,PANW,Q1 2022,18-Nov-21,10,13,23
amr7,ETSY,Q1 2019,8-May-19,8,-2,6
arpan69,HLT,Q3 2021,27-Oct-21,25,-5,20
arpan69,SPLK,Q2 2022,25-Aug-21,-4,12,8
arpan69,ENPH,Q2 2021,27-Jul-21,9,-2,7
arpan69,CRWD,Q1 2022,3-Jun-21,18,20,38
arpan69,ZS,Q3 2021,25-May-21,7,19,26
arpan69,PTON,Q3 2021,6-May-21,17,10,27
arpan69,ZG,Q1 2021,4-May-21,10,-3,7
arpan69,ENPH,Q1 2021,27-Apr-21,10,14,24
arpan69,GOOGL,Q1 2021,27-Apr-21,8,8,16
arpan69,CMG,Q1 2021,21-Apr-21,14,20,34
arpan69,LMND,Q4 2020,1-Mar-21,18,16,34
arpan69,ETSY,Q4 2020,25-Feb-21,8,-4,4
arpan69,FVRR,Q4 2020,18-Feb-21,-1,-1,-2
arpan69,DDOG,Q4 2020,11-Feb-21,7,7,14
arpan69,NET,Q4 2020,11-Feb-21,-4,8,4
arpan69,BABA,Q3 2021,2-Feb-21,13,14,27
arpan69,AAPL,Q1 2021,27-Jan-21,18,-3,15
arpan69,ZS,Q1 2021,2-Dec-20,10,10,20
arpan69,SONO,Q4 2020,18-Nov-20,12,10,22
arpan69,SE,Q3 2020,17-Nov-20,-4,-8,-12
arpan69,AMZN,Q3 2020,29-Oct-20,9,14,23
arpan69,OSTK,Q3 2020,29-Oct-20,5,8,13
arpan69,ETSY,Q3 2020,28-Oct-20,12,20,32
arpan69,FVRR,Q3 2020,28-Oct-20,17,14,31
arpan69,NFLX,Q3 2020,20-Oct-20,-6,16,10
Analyst_4751723,ZM,Q1 2022,1-Jun-21,10,16,26
Analyst_4751723,SNOW,Q1 2022,26-May-21,17,7,24
Analyst_4751723,SQ,Q1 2021,6-May-21,7,-3,4
Analyst_4751723,STAY,Q3 2020,9-Nov-20,11,12,23
Analyst_4751723,TLRY,Q1 2021,9-Nov-20,-3,15,12
Analyst_4751723,REAL,Q3 2020,9-Nov-20,25,23,48
Analyst_4751723,ALRM,Q3 2020,5-Nov-20,-5,8,3
Analyst_4751723,BKNG,Q3 2020,5-Nov-20,18,-1,17
Analyst_4751723,SQ,Q3 2020,5-Nov-20,11,10,21
Analyst_4751723,BABA,Q2 2021,5-Nov-20,8,22,30
Analyst_4751723,ZM,Q2 2021,31-Aug-20,10,10,20
Analyst_4751723,SPLK,Q2 2021,26-Aug-20,-1,-2,-3
Analyst_4751723,MD,Q2 2020,30-Jul-20,-3,-20,-23
Analyst_4751723,EBAY,Q2 2020,28-Jul-20,25,15,40
Analyst_4751723,V,Q3 2020,28-Jul-20,23,24,47
Analyst_4751723,MCD,Q2 2020,28-Jul-20,19,-1,18
Analyst_4751723,CRM,Q1 2021,28-May-20,25,-3,22
Analyst_4751723,BABA,Q4 2020,22-May-20,7,9,16
Analyst_4751723,TRIP,Q1 2020,7-May-20,-3,-2,-5
Analyst_4751723,ROKU,Q1 2020,7-May-20,-2,10,8
Analyst_4751723,BHC,Q1 2020,7-May-20,-2,-2,-4
Analyst_4751723,EA,Q4 2020,5-May-20,10,11,21
Analyst_4751723,GE,Q1 2020,29-Apr-20,-2,-1,-3
Analyst_4751723,DGX,Q1 2020,22-Apr-20,20,13,33
Analyst_4751723,NFLX,Q1 2020,21-Apr-20,-2,23,21
Analyst_8725318,ETSY,Q2 2019,1-Aug-19,25,-2,23
Analyst_7497946,PCTY,Q4 2021,5-Aug-21,4,13,17
Analyst_7497946,SYNA,Q4 2021,5-Aug-21,-4,-5,-9
Analyst_7497946,AYX,Q4 2020,9-Feb-21,7,8,15
Analyst_7497946,PCTY,Q2 2021,4-Feb-21,6,10,16
Analyst_7497946,BILL,Q2 2021,4-Feb-21,-5,8,3
Analyst_7497946,ESTC,Q4 2020,3-Jun-20,8,6,14
Analyst_7497946,TTD,Q4 2019,27-Feb-20,24,16,40
Analyst_7497946,PCTY,Q2 2020,4-Feb-20,8,7,15
Analyst_7497946,SPLK,Q3 2020,21-Nov-19,10,8,18
Analyst_7497946,TDOC,Q3 2019,30-Oct-19,10,9,19
Analyst_7497946,MSFT,Q1 2020,23-Oct-19,-5,8,3
Analyst_7497946,MANH,Q3 2019,22-Oct-19,-7,9,2
Analyst_7497946,SNAP,Q3 2019,22-Oct-19,0,14,14
Analyst_7497946,COUP,Q2 2020,3-Sep-19,7,8,15
Analyst_7497946,SNPS,Q3 2019,21-Aug-19,7,6,13
Analyst_7497946,SPLK,Q2 2020,21-Aug-19,-4,8,4
Analyst_7497946,ETSY,Q2 2019,1-Aug-19,16,-2,14
Analyst_7497946,TDOC,Q2 2019,31-Jul-19,-5,20,15
Analyst_7497946,MASI,Q2 2019,31-Jul-19,-7,8,1
Analyst_7497946,TWLO,Q2 2019,31-Jul-19,-6,12,6
Analyst_7497946,AYX,Q2 2019,31-Jul-19,6,8,14
Analyst_7497946,EGHT,Q1 2020,30-Jul-19,7,9,16
Analyst_7497946,AKAM,Q2 2019,30-Jul-19,6,9,15
Analyst_7497946,PAYC,Q2 2019,30-Jul-19,6,9,15
Analyst_7497946,TWOU,Q2 2019,30-Jul-19,0,8,8
IT_Champion,AMAT,Q4 2021,18-Nov-21,-1,-3,-4
IT_Champion,NVDA,Q3 2022,17-Nov-21,-4,16,12
IT_Champion,DIS,Q4 2021,10-Nov-21,-4,-2,-6
IT_Champion,PLTR,Q3 2021,9-Nov-21,-3,19,16
IT_Champion,PYPL,Q3 2021,8-Nov-21,11,-4,7
IT_Champion,SQ,Q3 2021,4-Nov-21,-6,-6,-12
IT_Champion,MRNA,Q3 2021,4-Nov-21,-4,-5,-9
IT_Champion,AMZN,Q3 2021,28-Oct-21,-3,-2,-5
IT_Champion,AAPL,Q4 2021,28-Oct-21,-3,-3,-6
IT_Champion,MA,Q3 2021,28-Oct-21,12,20,32
IT_Champion,V,Q4 2021,26-Oct-21,25,-11,14
IT_Champion,MSFT,Q1 2022,26-Oct-21,23,13,36
IT_Champion,GOOGL,Q3 2021,26-Oct-21,19,21,40
IT_Champion,AMD,Q3 2021,26-Oct-21,18,17,35
IT_Champion,FB,Q3 2021,25-Oct-21,-3,-3,-6
IT_Champion,TSLA,Q3 2021,20-Oct-21,21,20,41
IT_Champion,NFLX,Q3 2021,19-Oct-21,10,-2,8
IT_Champion,ADBE,Q3 2021,21-Sep-21,12,13,25
IT_Champion,NVDA,Q2 2022,18-Aug-21,23,24,47
IT_Champion,DIS,Q3 2021,12-Aug-21,17,-3,14
IT_Champion,SQ,Q2 2021,2-Aug-21,-2,-4,-6
IT_Champion,AMZN,Q2 2021,29-Jul-21,24,-3,21
IT_Champion,MA,Q2 2021,29-Jul-21,17,12,29
IT_Champion,PYPL,Q2 2021,28-Jul-21,-4,-3,-7
IT_Champion,FB,Q2 2021,28-Jul-21,18,13,31
Analyst_358468,CFX,Q3 2019,31-Oct-19,21,-1,20
Analyst_358468,FORR,Q3 2019,24-Oct-19,18,-5,13
Analyst_358468,GRA,Q3 2019,24-Oct-19,15,-2,13
Analyst_358468,TWTR,Q3 2019,24-Oct-19,-4,10,6
Analyst_358468,VLO,Q3 2019,24-Oct-19,19,17,36
Analyst_358468,BC,Q3 2019,24-Oct-19,10,25,35
Analyst_358468,CTXS,Q3 2019,24-Oct-19,-4,-4,-8
Analyst_358468,ONDK,Q3 2019,24-Oct-19,16,14,30
Analyst_358468,PLXS,Q4 2019,23-Oct-19,15,-6,9
Analyst_358468,F,Q3 2019,23-Oct-19,14,-1,13
Analyst_358468,ALGN,Q3 2019,23-Oct-19,-5,9,4
Analyst_358468,ECHO,Q3 2019,23-Oct-19,-2,-2,-4
Analyst_358468,BA,Q3 2019,23-Oct-19,-2,25,23
Analyst_358468,CVLG,Q3 2019,22-Oct-19,-3,-3,-6
Analyst_358468,IRBT,Q3 2019,22-Oct-19,8,8,16
Analyst_358468,CALX,Q3 2019,22-Oct-19,25,-4,21
Analyst_358468,GATX,Q3 2019,22-Oct-19,15,-5,10
Analyst_358468,NUE,Q3 2019,22-Oct-19,19,-4,15
Analyst_358468,HOG,Q3 2019,22-Oct-19,6,14,20
Analyst_358468,GPK,Q3 2019,22-Oct-19,-14,-4,-18
Analyst_358468,JBLU,Q3 2019,22-Oct-19,8,-1,7
Analyst_358468,HSTM,Q3 2019,21-Oct-19,10,20,30
Analyst_358468,ETSY,Q2 2019,1-Aug-19,16,-2,14
Analyst_358468,LULU,Q1 2019,12-Jun-19,25,9,34
Analyst_358468,CSCO,Q3 2019,15-May-19,-2,16,14
Analyst_1418670,ETSY,Q2 2020,5-Aug-20,11,11,22
Analyst_1418670,GLUU,Q2 2020,4-Aug-20,-2,-5,-7
Analyst_1418670,SBUX,Q3 2020,28-Jul-20,15,16,31
Analyst_1418670,SNAP,Q2 2020,21-Jul-20,-4,19,15
Analyst_1418670,SBUX,Q2 2020,28-Apr-20,-25,-15,-40
Dave_R,FVRR,Q3 2020,28-Oct-20,17,20,37
Dave_R,MSFT,Q1 2021,27-Oct-20,12,12,24
Dave_R,ULTA,Q1 2020,28-May-20,-25,-25,-50
Dave_R,ETSY,Q1 2020,6-May-20,-5,-12,-17
Dave_R,SHOP,Q1 2020,6-May-20,24,-7,17
Dave_R,DIS,Q2 2020,5-May-20,-11,-18,-29
Dave_R,AMZN,Q1 2020,30-Apr-20,-9,-6,-15
Dave_R,ULTA,Q4 2019,12-Mar-20,-25,-25,-50
Dave_R,ETSY,Q4 2019,26-Feb-20,16,-17,-1
Dave_R,SHOP,Q4 2019,12-Feb-20,13,-6,7
Dave_R,DIS,Q1 2020,4-Feb-20,-10,-9,-19
Dave_R,AMZN,Q4 2019,30-Jan-20,13,8,21
Dave_R,ULTA,Q3 2019,5-Dec-19,-25,-25,-50
Dave_R,DIS,Q4 2019,7-Nov-19,-8,-7,-15
Dave_R,ETSY,Q3 2019,30-Oct-19,-4,-4,-8
Dave_R,SHOP,Q3 2019,29-Oct-19,17,-10,7
Dave_R,AMZN,Q3 2019,24-Oct-19,-10,-7,-17
Dave_R,ULTA,Q2 2019,29-Aug-19,-3,-4,-7
Dave_R,DIS,Q3 2019,6-Aug-19,-3,-3,-6
Dave_R,ETSY,Q2 2019,1-Aug-19,16,-3,13
Dave_R,SHOP,Q2 2019,1-Aug-19,10,11,21
Dave_R,AMZN,Q2 2019,25-Jul-19,-1,14,13
Dave_R,ULTA,Q1 2019,30-May-19,-3,-2,-5
Dave_R,ULTA,Q4 2018,14-Mar-19,15,25,40
Dave_R,MGA,Q4 2017,22-Feb-18,-17,-9,-26
Analyst_8766422,SQ,Q2 2019,1-Aug-19,-7,8,1
Analyst_8766422,ETSY,Q2 2019,1-Aug-19,16,-2,14
Analyst_7986085,COUP,Q3 2022,6-Dec-21,9,24,33
Analyst_7986085,SPLK,Q3 2022,1-Dec-21,-5,-2,-7
Analyst_7986085,OKTA,Q3 2022,1-Dec-21,19,10,29
Analyst_7986085,CRM,Q3 2022,30-Nov-21,9,-9,0
Analyst_7986085,PSTG,Q3 2022,23-Nov-21,-7,-9,-16
Analyst_7986085,PLAN,Q3 2022,23-Nov-21,19,-5,14
