analyst_id,ticker,reports,quarters,points,pts_est,error_rate,accuracy
Canaccord_188,SNOW,Mar-02,5.00,37.00,7.40,0.25,0.38
Canaccord_188,FIVN,Feb-22,5.00,94.00,17.10,0.07,0.49
Canaccord_188,UPLD,Mar-10,5.00,-1.00,-0.20,0.19,0.24
Canaccord_188,BILL,Feb-10,4.00,-11.00,-2.80,0.58,0.18
Canaccord_188,ONTF,Mar-16,3.00,37.00,12.30,0.39,0.35
Canaccord_188,DT,Feb-02,3.00,42.00,14.00,0.04,0.19
Madmoni,CSCO,Feb-16,11.00,311.00,28.30,0.01,0.67
Madmoni,WSM,Mar-16,9.00,104.00,11.60,0.10,0.46
Madmoni,EA,Feb-01,9.00,-20.00,-2.20,0.26,0.27
Madmoni,OLLI,Apr-06,8.00,203.00,25.40,0.03,0.60
Madmoni,GES,Mar-23,8.00,136.00,17.00,0.16,0.59
Madmoni,PLAY,Mar-29,8.00,162.00,20.30,0.10,0.63
Madmoni,PVH,Mar-30,8.00,147.00,18.40,0.16,0.58
Madmoni,FIVE,Mar-23,8.00,200.00,25.00,0.15,0.54
Madmoni,GME,Dec-08,8.00,102.00,12.80,0.21,0.60
Madmoni,FB,Feb-02,8.00,52.00,6.50,0.10,0.31
Madmoni,ZUMZ,Mar-10,8.00,103.00,12.90,0.18,0.47
Madmoni,YY,Mar-21,8.00,80.00,10.00,0.22,0.41
Madmoni,EFX,Feb-09,8.00,128.00,16.00,0.04,0.61
Madmoni,TCOM,Dec-15,7.00,121.00,17.30,0.28,0.42
Madmoni,PEP,Feb-10,7.00,129.00,18.40,0.03,0.53
Madmoni,CONN,Mar-29,7.00,80.00,11.40,0.19,0.63
Madmoni,DDD,Mar-02,7.00,85.00,12.10,0.42,0.59
Madmoni,CASY,Mar-07,7.00,93.00,13.30,0.13,0.60
Madmoni,M,Feb-22,7.00,53.00,7.60,0.26,0.53
Madmoni,NTAP,Feb-23,7.00,145.00,20.70,0.07,0.53
Madmoni,CTAS,Dec-23,7.00,118.00,16.90,0.05,0.45
Madmoni,URBN,Mar-08,7.00,111.00,15.90,0.08,0.56
Madmoni,NKE,Dec-20,7.00,72.00,10.30,0.07,0.47
Madmoni,GIII,Mar-24,7.00,68.00,9.70,0.24,0.52
Madmoni,CAT,Jan-27,7.00,118.00,16.90,0.10,0.66
Madmoni,AEO,Mar-02,7.00,158.00,22.60,0.10,0.71
Madmoni,SBUX,Jan-27,7.00,80.00,11.40,0.04,0.58
Madmoni,BIG,Mar-04,7.00,81.00,11.60,0.09,0.58
Madmoni,THO,Mar-07,7.00,78.00,11.10,0.13,0.62
Madmoni,JWN,Mar-03,7.00,59.00,8.40,0.11,0.63
Oppenheimer_55,HUBS,Feb-15,20.00,-182.00,-9.10,0.26,0.16
Oppenheimer_55,SHOP,Feb-16,20.00,-48.00,-2.40,0.42,0.27
Oppenheimer_55,SPSC,Feb-08,18.00,-187.00,-10.40,0.13,0.14
Oppenheimer_55,COUP,Mar-14,16.00,-107.00,-6.70,0.46,0.22
Oppenheimer_55,ADSK,Mar-03,14.00,73.00,5.00,0.08,0.37
Oppenheimer_55,LPSN,Feb-24,13.00,61.00,4.70,0.32,0.52
Oppenheimer_55,ZEN,Feb-08,12.00,-61.00,-5.10,0.19,0.31
Oppenheimer_55,YEXT,Mar-09,12.00,-20.00,-1.70,0.26,0.30
Oppenheimer_55,BL,Feb-17,7.00,6.00,0.90,0.31,0.31
Oppenheimer_55,MODN,Feb-08,7.00,5.00,0.70,0.40,0.38
Oppenheimer_55,DOCU,Mar-17,5.00,-131.00,-23.80,0.33,0.02
Needham_26,PRO,Feb-08,24.00,77.00,3.20,0.21,0.27
Needham_26,VEEV,Mar-01,24.00,-215.00,-9.00,0.10,0.16
Needham_26,TYL,Feb-16,24.00,52.00,2.20,0.04,0.35
Needham_26,SPSC,Feb-08,24.00,-40.00,-1.70,0.11,0.27
Needham_26,WDAY,Feb-28,22.00,-84.00,-3.70,0.19,0.24
Needham_26,PCTY,Feb-03,21.00,38.00,1.80,0.19,0.29
Needham_26,CRM,Mar-01,20.00,-101.00,-5.10,0.11,0.29
Needham_26,FIVN,Feb-22,20.00,-65.00,-3.30,0.28,0.17
Needham_26,HSTM,Feb-22,16.00,77.00,4.80,0.20,0.43
Needham_26,HUBS,Feb-15,15.00,-84.00,-5.60,0.31,0.19
Needham_26,AXON,Mar-01,14.00,137.00,9.80,0.26,0.43
Needham_26,ZUO,Mar-24,13.00,153.00,11.80,0.28,0.45
Needham_26,ECOM,Feb-16,10.00,74.00,7.40,0.31,0.56
Needham_26,PLAN,Mar-02,9.00,31.00,3.40,0.31,0.31
Needham_26,SMAR,Mar-22,8.00,-25.00,-3.10,0.43,0.11
Needham_26,EVBG,Feb-22,7.00,41.00,5.90,0.45,0.36
Needham_26,AVLR,Feb-16,7.00,-6.00,-0.90,0.46,0.32
Needham_26,CDAY,Feb-09,6.00,-14.00,-2.30,0.31,0.35
Needham_26,DOCU,Mar-17,5.00,-54.00,-10.80,0.20,0.23
Needham_26,UPLD,Mar-10,5.00,25.00,5.00,0.11,0.48
Needham_26,BILL,Feb-10,4.00,30.00,7.50,0.40,0.45
Needham_26,ONTF,Mar-16,3.00,1.00,0.30,0.48,0.17
Needham_26,SPT,Mar-02,2.00,-6.00,-3.00,0.52,0.11
Needham_26,GLBE,Mar-03,1.00,-18.00,-18.00,0.53,0.20
Analyst_4523383,TEAM,Jan-20,3.00,40.00,13.30,0.06,0.53
Analyst_4523383,SPSC,Feb-08,3.00,38.00,12.70,0.06,0.49
Analyst_4523383,PRLB,Feb-10,3.00,22.00,7.30,0.04,0.73
Analyst_4523383,MSFT,Jan-27,3.00,22.00,7.30,0.06,0.42
Analyst_4523383,SQ,Mar-02,2.00,26.00,13.00,0.05,0.56
Analyst_4523383,TWLO,Feb-15,2.00,30.00,15.00,0.33,0.51
Analyst_4523383,LOGI,Jan-17,2.00,-1.00,-0.50,0.07,0.49
Analyst_4523383,ZS,Feb-24,2.00,23.00,11.50,0.48,0.48
Analyst_4523383,TTWO,Feb-09,2.00,57.00,28.50,0.04,0.67
Analyst_4523383,EA,Feb-01,2.00,32.00,16.00,0.11,0.61
Analyst_4523383,HUBS,Feb-15,2.00,43.00,21.50,0.14,0.63
Analyst_4523383,GOOGL,Feb-02,2.00,27.00,13.50,0.08,0.52
Analyst_4523383,PYPL,Feb-02,2.00,56.00,28.00,0.02,0.77
Analyst_4523383,PAYC,Feb-08,2.00,37.00,18.50,0.04,0.67
Analyst_4523383,APPF,Feb-28,2.00,43.00,21.50,0.34,0.71
Analyst_4523383,OKTA,Mar-10,1.00,21.00,21.00,0.53,0.55
Analyst_4523383,CQP,Mar-01,1.00,18.00,18.00,0.13,0.41
Analyst_4523383,C,Jan-14,1.00,16.00,16.00,0.01,0.72
Analyst_4523383,AAPL,Feb-01,1.00,36.00,36.00,0.02,0.77
Analyst_4523383,GPRO,Feb-03,1.00,13.00,13.00,0.05,0.65
Analyst_4523383,FB,Feb-02,1.00,14.00,14.00,0.09,0.45
Analyst_4523383,EPAM,Feb-17,1.00,10.00,10.00,0.01,0.48
Analyst_4523383,ATVI,Feb-10,1.00,8.00,8.00,0.05,0.56
Analyst_4523383,CYBR,Feb-10,1.00,17.00,17.00,0.22,0.29
Analyst_4523383,LITE,Feb-08,1.00,10.00,10.00,0.08,0.71
Analyst_4523383,FIVN,Feb-22,1.00,17.00,17.00,0.23,0.33
Analyst_4523383,PETQ,Mar-15,1.00,18.00,18.00,0.22,0.46
Analyst_4523383,ZUO,Mar-24,1.00,-6.00,-6.00,0.10,0.17
Analyst_4523383,SBUX,Jan-27,1.00,5.00,5.00,0.03,0.48
Analyst_4678270,IMAX,Feb-24,1.00,-1.00,-1.00,0.03,0.90
Analyst_4678270,SKYW,Feb-03,1.00,-1.00,-1.00,0.07,0.17
Analyst_4678270,SPSC,Feb-08,1.00,-9.00,-9.00,0.08,0.29
Analyst_4678270,BOOM,Mar-10,1.00,9.00,9.00,0.13,0.65
Canaccord_96,AZPN,Jan-26,19.00,227.00,11.90,0.11,0.38
Canaccord_96,PAYC,Feb-08,17.00,142.00,8.40,0.10,0.34
Canaccord_96,SPSC,Feb-08,17.00,75.00,4.40,0.09,0.25
Canaccord_96,NUAN,Feb-08,16.00,49.00,3.10,0.09,0.39
Canaccord_96,ZEN,Feb-08,13.00,-24.00,-1.80,0.27,0.24
Canaccord_96,BNFT,Feb-23,10.00,26.00,2.60,0.22,0.44
Canaccord_96,WDAY,Feb-28,9.00,10.00,1.10,0.42,0.26
Canaccord_96,FIVN,Feb-22,7.00,0.00,0.00,0.08,0.08
Canaccord_96,QTWO,Feb-16,7.00,-34.00,-4.90,0.42,0.38
Canaccord_96,SHOP,Feb-16,7.00,-17.00,-2.40,0.26,0.23
Canaccord_96,VEEV,Mar-01,7.00,-125.00,-17.90,0.11,0.06
Dolwhale,NVDA,Feb-17,7.00,98.00,14.00,0.11,0.67
Dolwhale,NFLX,Jan-18,6.00,137.00,22.80,0.07,0.63
Dolwhale,AMZN,Feb-03,6.00,74.00,12.30,0.15,0.53
Dolwhale,ADBE,Dec-16,6.00,121.00,20.20,0.02,0.63
Dolwhale,ABMD,Feb-03,6.00,113.00,18.80,0.07,0.59
Dolwhale,PYPL,Feb-02,6.00,62.00,10.30,0.02,0.53
Dolwhale,WIX,Feb-16,6.00,46.00,7.70,0.24,0.49
Dolwhale,PLNT,Mar-01,5.00,123.00,24.60,0.03,0.73
Dolwhale,MSFT,Jan-27,5.00,96.00,19.20,0.04,0.64
Dolwhale,ZS,Feb-24,5.00,84.00,16.80,0.30,0.45
Dolwhale,MA,Feb-03,5.00,31.00,6.20,0.04,0.48
Dolwhale,SQ,Mar-02,5.00,126.00,25.20,0.05,0.61
Dolwhale,WB,Mar-02,5.00,-36.00,-7.20,0.06,0.40
Dolwhale,MTCH,Feb-01,4.00,91.00,22.80,0.04,0.66
Dolwhale,SHOP,Feb-16,4.00,97.00,24.30,0.20,0.67
Dolwhale,RNG,Feb-14,4.00,104.00,26.00,0.05,0.66
Dolwhale,PANW,Mar-01,4.00,63.00,15.80,0.03,0.53
Dolwhale,COUP,Mar-14,4.00,115.00,28.80,0.40,0.79
Dolwhale,V,Feb-03,4.00,92.00,23.00,0.03,0.58
Dolwhale,PSTG,Mar-03,4.00,-50.00,-12.50,0.34,0.18
Dolwhale,ALGN,Feb-03,4.00,66.00,16.50,0.08,0.56
Dolwhale,ETSY,Mar-01,3.00,-3.00,-1.00,0.13,0.36
Dolwhale,GRUB,Dec-10,3.00,38.00,12.70,0.11,0.45
Dolwhale,ULTA,Mar-10,3.00,-38.00,-12.70,0.03,0.14
Dolwhale,QLYS,Feb-09,3.00,51.00,17.00,0.05,0.64
Dolwhale,IPGP,Feb-15,3.00,6.00,2.00,0.05,0.47
Dolwhale,MSCI,Feb-03,3.00,79.00,26.30,0.01,0.67
Dolwhale,BABA,Feb-02,3.00,41.00,13.70,0.05,0.72
Dolwhale,SKX,Feb-10,3.00,27.00,9.00,0.17,0.59
Dolwhale,CRM,Mar-01,3.00,98.00,32.70,0.04,0.77
Analyst_8134075,AMD,Feb-01,2.00,62.00,31.00,0.06,0.78
Analyst_8134075,F,Jan-27,2.00,75.00,37.50,0.09,0.79
Analyst_8134075,BLK,Jan-14,2.00,21.00,10.50,0.04,0.59
Analyst_8134075,GOOGL,Feb-02,2.00,27.00,13.50,0.07,0.52
Analyst_8134075,IBKR,Jan-18,2.00,22.00,11.00,0.21,0.53
Analyst_8134075,CAT,Jan-27,2.00,29.00,14.50,0.04,0.69
Analyst_8134075,BAC,Jan-18,2.00,19.00,9.50,0.02,0.56
Analyst_8134075,BK,Jan-18,2.00,24.00,12.00,0.04,0.51
Analyst_8134075,HCSG,Feb-08,2.00,-2.00,-1.00,0.39,0.48
Analyst_8134075,FB,Feb-02,2.00,45.00,22.50,0.02,0.72
Analyst_8134075,PYPL,Feb-02,2.00,14.00,7.00,0.05,0.61
Analyst_8134075,CMG,Feb-08,2.00,50.00,25.00,0.05,0.71
Analyst_8134075,MSFT,Jan-27,2.00,45.00,22.50,0.05,0.70
Analyst_8134075,V,Feb-03,2.00,57.00,28.50,0.01,0.73
Analyst_8134075,AMZN,Feb-03,2.00,19.00,9.50,0.12,0.58
Analyst_8134075,AXP,Jan-20,2.00,10.00,5.00,0.01,0.68
Analyst_8134075,TSLA,Feb-02,2.00,-11.00,-5.50,0.49,0.60
Analyst_8134075,MS,Jan-20,2.00,67.00,33.50,0.03,0.78
Analyst_8134075,JNJ,Jan-25,2.00,27.00,13.50,0.03,0.46
Analyst_8134075,BA,Jan-26,2.00,48.00,24.00,0.11,0.77
Analyst_8134075,WWE,Feb-10,1.00,5.00,5.00,0.52,0.40
Analyst_8134075,IPG,Feb-11,1.00,-11.00,-11.00,0.11,0.23
Analyst_8134075,SKX,Feb-10,1.00,20.00,20.00,0.17,0.62
Analyst_8134075,BJRI,Feb-24,1.00,-9.00,-9.00,0.05,0.45
Analyst_8134075,BWA,Feb-10,1.00,-9.00,-9.00,0.04,0.38
Analyst_8134075,RCL,Feb-02,1.00,45.00,45.00,0.00,0.83
Analyst_8134075,HLT,Feb-16,1.00,24.00,24.00,0.02,0.61
Analyst_8134075,LAD,Feb-16,1.00,43.00,43.00,0.00,0.73
Analyst_8134075,SBUX,Jan-27,1.00,22.00,22.00,0.03,0.62
Analyst_8134075,ALV,Jan-28,1.00,-8.00,-8.00,0.03,0.43
Analyst_8082280,CMG,Feb-08,2.00,44.00,22.00,0.06,0.58
Analyst_8082280,SNAP,Feb-08,2.00,26.00,13.00,0.34,0.45
Analyst_8082280,PEP,Feb-10,2.00,71.00,35.50,0.01,0.76
Analyst_8082280,HAL,Jan-24,2.00,-8.00,-4.00,0.11,0.29
Analyst_8082280,CAT,Jan-27,2.00,-9.00,-4.50,0.07,0.65
Analyst_8082280,SKX,Feb-10,2.00,25.00,12.50,0.09,0.52
Analyst_8082280,BA,Jan-26,2.00,9.00,4.50,0.41,0.31
Analyst_8082280,HSY,Feb-03,1.00,32.00,32.00,0.02,0.84
Analyst_8082280,TSN,Feb-10,1.00,-7.00,-7.00,0.03,0.37
Analyst_8082280,COST,Dec-09,1.00,28.00,28.00,0.02,0.78
Analyst_8082280,ALV,Jan-28,1.00,-4.00,-4.00,0.03,0.66
Analyst_8082280,SAM,Feb-23,1.00,19.00,19.00,0.11,0.50
Analyst_8082280,MO,Jan-27,1.00,4.00,4.00,0.04,0.50
Analyst_8082280,PM,Feb-03,1.00,20.00,20.00,0.05,0.51
Analyst_8082280,STZ,Jan-06,1.00,24.00,24.00,0.02,0.65
Analyst_8082280,PG,Jan-25,1.00,27.00,27.00,0.01,0.77
Analyst_8082280,WMT,Feb-17,1.00,16.00,16.00,0.01,0.69
Analyst_8082280,SHOO,Mar-01,1.00,27.00,27.00,0.04,0.71
Analyst_8082280,RL,Feb-03,1.00,32.00,32.00,0.02,0.78
Analyst_8082280,UAA,Feb-15,1.00,7.00,7.00,0.34,0.60
Analyst_8082280,TSLA,Feb-02,1.00,-3.00,-3.00,0.30,0.71
Analyst_8082280,HOG,Feb-01,1.00,8.00,8.00,0.06,0.58
Analyst_8082280,SYY,Feb-07,1.00,9.00,9.00,0.01,0.49
Analyst_8082280,ALSN,Feb-07,1.00,18.00,18.00,0.10,0.50
Analyst_8082280,VIAC,Feb-17,1.00,28.00,28.00,0.02,0.68
Analyst_8082280,CMCSA,Jan-27,1.00,-9.00,-9.00,0.03,0.38
Analyst_8082280,AMC,Mar-03,1.00,2.00,2.00,0.16,0.33
Analyst_8082280,WW,Mar-01,1.00,14.00,14.00,0.06,0.68
Analyst_8082280,NKE,Dec-20,1.00,37.00,37.00,0.03,0.93
Analyst_8082280,COLM,Feb-10,1.00,19.00,19.00,0.36,0.53
rama2050,INTC,Jan-26,20.00,402.00,20.10,0.07,0.60
rama2050,TWTR,Feb-10,19.00,325.00,17.10,0.17,0.61
rama2050,TXN,Jan-26,19.00,305.00,16.10,0.05,0.53
rama2050,GPRO,Feb-03,19.00,298.00,15.70,0.20,0.67
rama2050,WFC,Jan-14,19.00,156.00,8.20,0.06,0.56
rama2050,LVS,Jan-26,19.00,173.00,9.20,0.15,0.55
rama2050,DDD,Mar-02,18.00,270.00,15.00,0.29,0.65
rama2050,MSFT,Jan-27,18.00,330.00,18.30,0.05,0.58
rama2050,ZNGA,Feb-09,18.00,262.00,14.60,0.37,0.61
rama2050,SWKS,Jan-27,18.00,367.00,20.40,0.04,0.58
rama2050,FB,Feb-02,18.00,369.00,20.50,0.07,0.62
rama2050,AMZN,Feb-03,18.00,306.00,17.00,0.20,0.59
rama2050,SBUX,Jan-27,18.00,262.00,14.60,0.04,0.62
rama2050,TSLA,Feb-02,18.00,172.00,9.60,0.26,0.62
rama2050,FFIV,Jan-26,18.00,333.00,18.50,0.02,0.61
rama2050,AAPL,Feb-01,18.00,381.00,21.20,0.04,0.65
rama2050,KMI,Jan-19,18.00,219.00,12.20,0.06,0.58
rama2050,QCOM,Feb-02,18.00,376.00,20.90,0.05,0.59
rama2050,EBAY,Feb-02,18.00,311.00,17.30,0.03,0.59
rama2050,IBM,Jan-24,18.00,275.00,15.30,0.02,0.65
rama2050,UAL,Jan-18,17.00,372.00,21.90,0.05,0.69
rama2050,SKYW,Feb-03,17.00,297.00,17.50,0.11,0.53
rama2050,AAL,Jan-27,17.00,253.00,14.90,0.05,0.69
rama2050,ALGT,Feb-02,17.00,265.00,15.60,0.09,0.62
rama2050,NFLX,Jan-18,17.00,329.00,19.40,0.08,0.64
rama2050,ALK,Jan-27,17.00,297.00,17.50,0.05,0.68
rama2050,CHDN,Mar-02,17.00,231.00,13.60,0.19,0.63
rama2050,ELY,Feb-09,17.00,271.00,15.90,0.19,0.57
rama2050,CMG,Feb-08,17.00,205.00,12.10,0.06,0.63
rama2050,LUV,Jan-27,17.00,225.00,13.20,0.07,0.66
Analyst_5597176,MOMO,Mar-15,2.00,-7.00,-3.50,0.06,0.31
Analyst_5597176,HPE,Feb-24,2.00,3.00,1.50,0.05,0.35
Analyst_5597176,ROKU,Feb-24,2.00,24.00,12.00,0.08,0.64
Analyst_5597176,RTX,Jan-25,2.00,-3.00,-1.50,0.04,0.18
Analyst_5597176,TSLA,Feb-02,2.00,14.00,7.00,0.38,0.53
Analyst_5597176,NVDA,Feb-17,2.00,-12.00,-6.00,0.06,0.55
Analyst_5597176,SCVL,Mar-29,1.00,-6.00,-6.00,0.07,0.54
Analyst_5597176,ZUMZ,Mar-10,1.00,3.00,3.00,0.11,0.30
Analyst_5597176,GES,Mar-23,1.00,24.00,24.00,0.07,0.54
Analyst_5597176,DKS,Mar-08,1.00,4.00,4.00,0.15,0.24
Analyst_5597176,JD,Mar-03,1.00,-4.00,-4.00,0.20,0.35
Analyst_5597176,BURL,Mar-03,1.00,10.00,10.00,0.05,0.55
Analyst_5597176,ECPG,Feb-23,1.00,-16.00,-16.00,0.04,0.16
Analyst_5597176,RIGL,Mar-08,1.00,-5.00,-5.00,0.40,0.68
Analyst_5597176,VRTX,Feb-02,1.00,-6.00,-6.00,0.04,0.58
Analyst_5597176,UNH,Jan-18,1.00,30.00,30.00,0.02,0.67
Analyst_5597176,MRK,Feb-03,1.00,31.00,31.00,0.02,0.74
Analyst_5597176,BMY,Feb-04,1.00,17.00,17.00,0.23,0.37
Analyst_5597176,TRI,Feb-22,1.00,-10.00,-10.00,0.19,0.15
Analyst_5597176,DAL,Jan-18,1.00,-7.00,-7.00,0.09,0.34
Analyst_5597176,CSCO,Feb-16,1.00,-4.00,-4.00,0.02,0.33
Analyst_5597176,PANW,Mar-01,1.00,-6.00,-6.00,0.06,0.60
Analyst_5597176,SPSC,Feb-08,1.00,10.00,10.00,0.08,0.60
Analyst_5597176,AMD,Feb-01,1.00,-5.00,-5.00,0.04,0.56
Analyst_5597176,MKSI,Feb-01,1.00,23.00,23.00,0.08,0.58
Analyst_5597176,POWI,Feb-03,1.00,3.00,3.00,0.03,0.34
Analyst_5597176,AMAT,Feb-16,1.00,-5.00,-5.00,0.04,0.58
Analyst_5597176,AZTA,Feb-02,1.00,16.00,16.00,0.03,0.60
Analyst_5597176,ATVI,Feb-10,1.00,7.00,7.00,0.13,0.56
Analyst_5597176,SPLK,Mar-03,1.00,2.00,2.00,0.06,0.37
Analyst_783524,AVGO,Dec-09,3.00,65.00,21.70,0.02,0.67
Analyst_783524,WMT,Feb-17,3.00,-18.00,-6.00,0.06,0.17
Analyst_783524,DPZ,Feb-24,3.00,70.00,23.30,0.08,0.68
Analyst_783524,NKE,Dec-20,3.00,-9.00,-3.00,0.28,0.46
Analyst_783524,PVH,Mar-30,3.00,20.00,6.70,0.39,0.54
Analyst_783524,VRNT,Mar-30,3.00,10.00,3.30,0.14,0.67
Analyst_783524,AMBA,Mar-03,3.00,80.00,26.70,0.26,0.69
Analyst_783524,ZM,Mar-09,3.00,62.00,20.70,0.28,0.62
Analyst_783524,DKS,Mar-08,2.00,56.00,28.00,0.12,0.82
Analyst_783524,TXRH,Feb-22,2.00,16.00,8.00,0.30,0.55
Analyst_783524,HD,Feb-22,2.00,50.00,25.00,0.03,0.76
Analyst_783524,ROST,Mar-01,2.00,41.00,20.50,0.28,0.71
Analyst_783524,WSM,Mar-16,2.00,56.00,28.00,0.06,0.77
Analyst_783524,FL,Feb-25,2.00,46.00,23.00,0.20,0.79
Analyst_783524,FIVE,Mar-23,2.00,12.00,6.00,0.31,0.59
Analyst_783524,GIS,Dec-21,2.00,-11.00,-5.50,0.03,0.59
Analyst_783524,CRI,Feb-24,2.00,2.00,1.00,0.27,0.49
Analyst_783524,LULU,Dec-09,2.00,71.00,35.50,0.04,0.78
Analyst_783524,KBH,Jan-12,2.00,9.00,4.50,0.18,0.51
Analyst_783524,COST,Dec-09,2.00,25.00,12.50,0.07,0.38
Analyst_783524,THO,Mar-07,2.00,22.00,11.00,0.38,0.47
Analyst_783524,STRA,Mar-04,2.00,43.00,21.50,0.02,0.61
Analyst_783524,HAS,Feb-07,2.00,9.00,4.50,0.13,0.67
Analyst_783524,CBRL,Feb-22,2.00,38.00,19.00,0.23,0.69
Analyst_783524,TSN,Feb-10,2.00,-19.00,-9.50,0.18,0.26
Analyst_783524,KDP,Mar-03,2.00,27.00,13.50,0.03,0.42
Analyst_783524,CPB,Feb-18,2.00,-44.00,-22.00,0.12,0.05
Analyst_783524,URBN,Mar-08,2.00,35.00,17.50,0.26,0.84
Analyst_783524,STZ,Jan-06,2.00,37.00,18.50,0.10,0.40
Analyst_783524,MLM,Feb-15,2.00,-17.00,-8.50,0.15,0.39
Oppenheimer_8,RNG,Feb-14,29.00,-134.00,-4.60,0.17,0.19
Oppenheimer_8,WDAY,Feb-28,28.00,-201.00,-7.10,0.26,0.16
Oppenheimer_8,LPSN,Feb-24,25.00,-36.00,-1.40,0.32,0.28
Oppenheimer_8,ADBE,Dec-16,23.00,-106.00,-4.60,0.04,0.31
Oppenheimer_8,TWOU,Feb-24,22.00,36.00,1.60,0.19,0.44
Oppenheimer_8,CRM,Mar-01,21.00,-123.00,-5.70,0.13,0.21
Oppenheimer_8,ORCL,Dec-09,21.00,101.00,4.70,0.05,0.45
Oppenheimer_8,PAYC,Feb-08,20.00,28.00,1.40,0.07,0.40
Oppenheimer_8,NOW,Jan-26,19.00,-236.00,-12.40,0.12,0.14
Oppenheimer_8,PCTY,Feb-03,18.00,110.00,6.10,0.16,0.46
Oppenheimer_8,HUBS,Feb-15,16.00,-97.00,-6.10,0.18,0.19
Oppenheimer_8,TTD,Feb-17,15.00,-126.00,-8.40,0.26,0.23
Oppenheimer_8,COUP,Mar-14,12.00,-43.00,-3.60,0.44,0.18
Oppenheimer_8,MIXT,Feb-03,11.00,-62.00,-5.40,0.47,0.22
Oppenheimer_8,ZEN,Feb-08,8.00,-16.00,-2.00,0.22,0.29
Oppenheimer_8,MODN,Feb-08,8.00,-41.00,-5.10,0.34,0.21
Oppenheimer_8,SHOP,Feb-16,7.00,-7.00,-1.00,0.42,0.25
Oppenheimer_8,BL,Feb-17,7.00,48.00,6.90,0.30,0.39
Oppenheimer_8,YEXT,Mar-09,6.00,-52.00,-8.00,0.51,0.14
Oppenheimer_8,ADSK,Mar-03,6.00,-62.00,-9.70,0.06,0.25
Oppenheimer_8,SPSC,Feb-08,5.00,-63.00,-12.60,0.11,0.10
Oppenheimer_8,BILL,Feb-10,5.00,6.00,1.20,0.41,0.34
Oppenheimer_8,DOCU,Mar-17,3.00,-40.00,-13.30,0.26,0.15
Oppenheimer_8,XM,Mar-08,1.00,2.00,2.00,0.53,0.22
Oppenheimer_8,WIX,Feb-16,0.00,-4.00,-8.00,0.02,0.41
Malette,PYPL,Feb-02,7.00,140.00,20.00,0.03,0.65
Malette,BIDU,Feb-24,6.00,53.00,8.80,0.13,0.51
Malette,WDAY,Feb-28,6.00,108.00,18.00,0.17,0.59
Malette,LZB,Feb-22,5.00,-15.00,-3.00,0.26,0.22
Malette,MNRO,Feb-03,5.00,25.00,5.00,0.03,0.47
Malette,SWBI,Mar-03,5.00,50.00,10.00,0.21,0.51
Malette,JWN,Mar-03,5.00,15.00,3.00,0.17,0.52
Malette,ADS,Jan-27,5.00,26.00,5.20,0.04,0.59
Malette,EA,Feb-01,5.00,129.00,25.80,0.13,0.63
Malette,FL,Feb-25,5.00,-1.00,-0.20,0.09,0.46
Malette,WOLF,Jan-25,5.00,14.00,2.80,0.19,0.43
Malette,SWKS,Jan-27,5.00,109.00,21.80,0.02,0.60
Malette,ZUMZ,Mar-10,5.00,110.00,22.00,0.19,0.77
Malette,AMBA,Mar-03,5.00,81.00,16.20,0.19,0.67
Malette,EVTC,Feb-23,5.00,82.00,16.40,0.05,0.56
Malette,ILMN,Feb-01,4.00,92.00,23.00,0.09,0.66
Malette,CSII,Feb-09,4.00,113.00,28.30,0.24,0.69
Malette,NTAP,Feb-23,4.00,96.00,24.00,0.10,0.64
Malette,X,Feb-02,4.00,2.00,0.50,0.24,0.46
Malette,EXPE,Feb-10,4.00,38.00,9.50,0.14,0.60
Malette,SLB,Jan-21,4.00,69.00,17.30,0.04,0.53
Malette,CIEN,Dec-09,4.00,94.00,23.50,0.09,0.70
Malette,DECK,Feb-03,4.00,76.00,19.00,0.16,0.67
Malette,GIII,Mar-24,4.00,-62.00,-15.50,0.34,0.11
Malette,FMC,Feb-09,4.00,61.00,15.30,0.06,0.60
Malette,ALV,Jan-28,4.00,-15.00,-3.80,0.04,0.55
Malette,SAM,Feb-23,4.00,61.00,15.30,0.17,0.69
Malette,ASRT,Mar-10,4.00,12.00,3.00,0.15,0.56
Malette,LULU,Dec-09,4.00,78.00,19.50,0.05,0.67
Malette,GME,Dec-08,4.00,42.00,10.50,0.19,0.63
KDRODU220,TWLO,Feb-15,3.00,56.00,18.70,0.31,0.48
KDRODU220,M,Feb-22,3.00,101.00,33.70,0.06,0.79
KDRODU220,IRBT,Feb-09,3.00,50.00,16.70,0.22,0.56
KDRODU220,FB,Feb-02,2.00,-5.00,-2.50,0.06,0.42
KDRODU220,LULU,Dec-09,2.00,54.00,27.00,0.09,0.69
KDRODU220,SKX,Feb-10,2.00,8.00,4.00,0.13,0.58
KDRODU220,YY,Mar-21,2.00,30.00,15.00,0.05,0.69
KDRODU220,URBN,Mar-08,2.00,45.00,22.50,0.03,0.68
KDRODU220,EXAS,Feb-24,2.00,13.00,6.50,0.10,0.68
KDRODU220,GRUB,Dec-10,2.00,71.00,35.50,0.04,0.79
KDRODU220,AAN,Feb-22,1.00,-4.00,-4.00,0.02,0.69
KDRODU220,BJRI,Feb-24,1.00,-5.00,-5.00,0.02,0.66
KDRODU220,TGT,Mar-08,1.00,15.00,15.00,0.02,0.66
